,id,username,bot_type,user_type,origin_tweet_date,tweet_url,degree,node_entanglement,eigenvector_centrality,betweenness_centrality,clique_number,before_percolation,after_percolation,page_rank,mass_equivalent,energy_equivalent,critical_threshold_before_node_virality,critical_threshold_after_node_virality,closeness_centrality,random_walk
35,1310,CobyJayJr43,spammer,bot,2021-11-16,https://twitter.com/CobyJayJr43/status/1460638108668633088,186,-0.004862988590573991,3.3871248903464886e-06,0.0020544061969809254,2,0.0020544061969809254,0.002667815387747061,0.003615097332163548,1.817025523105116e-14,3.4922643460915406e-15,9.064283661685718e-19,6.382542933376333e-19,0.03766722725869015,0.003615097332163548
36,936,Max65752957,false (human account),human,2021-07-18,https://twitter.com/Max65752957/status/1416693190455922693,185,0.0,1.2319226079122635e-104,1.0617086289307108e-06,2,1.0617086289307108e-06,1.344520995203876e-06,0.001743619661854707,1.8072565686798196e-14,3.4734887313276073e-15,9.015550953827192e-19,6.348228186422696e-19,0.0014566642388929353,0.001743619661854707
37,712,babibelle33,false (human account),human,2021-08-25,https://twitter.com/babibelle33/status/1430586492376784907,180,0.0,5.17781679093193e-90,6.370251773584265e-06,2,6.370251773584265e-06,6.873041958790769e-06,0.0028408016241874474,1.758411796553338e-14,3.3796106575079422e-15,8.771887414534564e-19,6.176654451654514e-19,0.0029133284777858705,0.0028408016241874474
38,924,Caring_Canuck,false (human account),human,2021-07-18,https://twitter.com/Caring_Canuck/status/1416661371345846272,161,0.0,0.00032034970437715116,0.0004130046566540465,2,0.0004130046566540465,0.000549583832863559,0.0013174585413634112,1.572801662472708e-14,3.022873976993215e-15,7.845965965222583e-19,5.5246742595354265e-19,0.0496991096311385,0.0013174585413634112
39,782,PantsClock,false (human account),human,2021-07-19,https://twitter.com/PantsClock/status/1417058833537585156,153,0.0,6.876120802225916e-77,2.2295881207544928e-05,2,2.2295881207544928e-05,2.228799182981633e-05,0.0044865745676865585,1.4946500270703373e-14,2.872669058881751e-15,7.45610430235438e-19,5.250156283906337e-19,0.005098324836125273,0.0044865745676865585
40,581,VanderleydeSo14,private_account,bot,2021-08-30,https://twitter.com/VanderleydeSo14/status/1432415992286744583,150,-1.6796712722921825e-05,1.1518135774686886e-163,0.0,1,0.0,0.0,0.00017925430210324997,1.465343163794448e-14,2.8163422145899512e-15,7.309906178778803e-19,5.147212043045427e-19,0.0,0.00017925430210324997
41,963,tvegaw,false (human account),human,2021-07-23,https://twitter.com/tvegaw/status/1418656330311774211,150,0.0,2.606824510543313e-96,3.1851258867921324e-06,2,3.1851258867921324e-06,3.6350145510126054e-06,0.0022922106430210767,1.465343163794448e-14,2.8163422145899512e-15,7.309906178778803e-19,5.147212043045427e-19,0.0021849963583394027,0.0022922106430210767
42,816,justletmebeme1,false (human account),human,2021-07-18,https://twitter.com/justletmebeme1/status/1416908310368985091,149,0.0,0.0032887745363460465,0.0008249476046791622,2,0.0008249476046791622,0.00107288042809492,0.001825329481274346,1.455574209369152e-14,2.797566599826019e-15,7.261173470920279e-19,5.112897296091793e-19,0.06014077924419529,0.001825329481274346
43,849,DixieGenX,false (human account),human,2021-05-24,https://twitter.com/DixieGenX/status/1396717985746804737,136,0.0,0.007592808320089836,0.005285185554817078,2,0.005285185554817078,0.00695357478997146,0.007387820156840109,1.3285778018402998e-14,2.55348360789489e-15,6.62764826875945e-19,4.666805585694522e-19,0.06444404617091781,0.007387820156840109
44,574,sir_lars,false (human account),human,2021-10-07,https://twitter.com/sir_lars/status/1446059885548953601,133,0.0,6.876120802225916e-77,2.2295881207544928e-05,2,2.2295881207544928e-05,2.228799182981633e-05,0.0044865745676865585,1.2992709385644109e-14,2.497156763603091e-15,6.481450145183874e-19,4.563861344833614e-19,0.005098324836125273,0.0044865745676865585
45,831,elofan1276,false (human account),human,2021-07-22,https://twitter.com/elofan1276/status/1418333361601458177,133,0.0,1.2319226079122635e-104,1.0617086289307108e-06,2,1.0617086289307108e-06,1.344520995203876e-06,0.001743619661854707,1.2992709385644109e-14,2.497156763603091e-15,6.481450145183874e-19,4.563861344833614e-19,0.0014566642388929353,0.001743619661854707
46,749,Jaye1222,false (human account),human,2021-07-21,https://twitter.com/Jaye1222/status/1417673584588333056,125,0.0,1.5338170850364025e-70,3.1851258867921324e-06,2,3.1851258867921324e-06,4.193969690784462e-06,0.0018052372754274295,1.2211193031620401e-14,2.3469518454916265e-15,6.09158848231567e-19,4.289343369204524e-19,0.002974022821073076,0.0018052372754274295
47,689,1SweetSoldier,false (human account),human,2021-08-15,https://twitter.com/1SweetSoldier/status/1426969431809437696,124,0.0,1.2952546822694658e-80,1.5925629433960662e-05,2,1.5925629433960662e-05,1.6197960693646126e-05,0.003937983586520187,1.211350348736744e-14,2.3281762307276936e-15,6.042855774457145e-19,4.2550286222508877e-19,0.004369992716678805,0.003937983586520187
48,891,laureenrobinso1,false (human account),human,2021-05-23,https://twitter.com/laureenrobinso1/status/1396312428426764288,110,0.0,0.008078507891834744,0.003678820399244913,2,0.003678820399244913,0.00471453374658104,0.005716192329509679,1.0745849867825954e-14,2.065317624032631e-15,5.360597864437789e-19,3.774622164899981e-19,0.07069515977524424,0.005716192329509679
49,827,JackJackedMe,other,bot,2021-07-23,https://twitter.com/JackJackedMe/status/1418443715459354627,99,-1.6796712722921825e-05,2.606824510543313e-96,3.1851258867921324e-06,2,3.1851258867921324e-06,3.6350145510126054e-06,0.0022922106430210767,9.67126488104336e-15,1.8587858616293685e-15,4.824538077994011e-19,3.3971599484099836e-19,0.0021849963583394027,0.0022922106430210767
50,838,BaringMyClaws,false (human account),human,2021-07-21,https://twitter.com/BaringMyClaws/status/1417987339545026561,99,-0.004862988590573991,1.1518135774686886e-163,0.0,1,0.0,0.0,0.00017925430210324997,9.67126488104336e-15,1.8587858616293685e-15,4.824538077994011e-19,3.3971599484099836e-19,0.0,0.00017925430210324997
51,825,KyleJayBonnell,false (human account),human,2021-07-22,https://twitter.com/KyleJayBonnell/status/1418308262194147342,95,0.0,1.2319226079122635e-104,1.0617086289307108e-06,2,1.0617086289307108e-06,1.344520995203876e-06,0.001743619661854707,9.280506704031505e-15,1.783683402573636e-15,4.629607246559908e-19,3.2599009605954376e-19,0.0014566642388929353,0.001743619661854707
52,747,j_windsong,spammer,bot,2021-10-17,https://twitter.com/j_windsong/status/1449845992430444551,92,-1.8814378760723116e-05,2.630277233391333e-117,0.0,2,0.0,0.0,0.0011950286806883367,8.987438071272616e-15,1.7273565582818372e-15,4.483409122984333e-19,3.1569567197345296e-19,0.0007283321194464676,0.0011950286806883367
53,935,Vicmot,false (human account),human,2021-07-18,https://twitter.com/Vicmot/status/1416714128387887106,91,0.0,2.630277233391333e-117,0.0,2,0.0,0.0,0.0011950286806883367,8.889748527019654e-15,1.7085809435179042e-15,4.434676415125808e-19,3.1226419727808935e-19,0.0007283321194464676,0.0011950286806883367
54,839,momJenRodriguez,other,bot,2021-05-25,https://twitter.com/momJenRodriguez/status/1397253171534311424,90,-1.8814378760723116e-05,1.1296226773380044e-79,2.654271572326777e-05,2,2.654271572326777e-05,3.082672296417628e-05,0.003750333345020625,8.79205898276669e-15,1.6898053287539711e-15,4.385943707267282e-19,3.088327225827257e-19,0.004237568694961266,0.003750333345020625
55,927,mattlargey,false (human account),human,2021-07-18,https://twitter.com/mattlargey/status/1416860939178151938,83,0.0,0.0032263659209282535,0.0,2,0.0,0.0,0.0006411670201361368,8.108232172995948e-15,1.5583760254064403e-15,4.0448147522576056e-19,2.8481239971518043e-19,0.06001046336284275,0.0006411670201361368
56,926,Andreopeeneilan,false (human account),human,2021-07-18,https://twitter.com/Andreopeeneilan/status/1416876962707124224,82,0.0,1.1518135774686886e-163,0.0,1,0.0,0.0,0.00017925430210324997,8.010542628742984e-15,1.5396004106425072e-15,3.99608204439908e-19,2.8138092501981687e-19,0.0,0.00017925430210324997
57,723,globalism_no,spammer,bot,2021-08-27,https://twitter.com/globalism_no/status/1431396057339080708,80,-1.8814378760723116e-05,1.1518135774686886e-163,0.0,1,0.0,0.0,0.00017925430210324997,7.815163540237057e-15,1.5020491811146411e-15,3.898616628682029e-19,2.745179756290895e-19,0.0,0.00017925430210324997
58,909,val_ic,false (human account),human,2021-07-18,https://twitter.com/val_ic/status/1416624031562977281,79,0.0,2.630277233391333e-117,0.0,2,0.0,0.0,0.0011950286806883367,7.717473995984095e-15,1.483273566350708e-15,3.8498839208235035e-19,2.7108650093372593e-19,0.0007283321194464676,0.0011950286806883367
59,814,mynameisnotkim1,private_account,bot,2021-07-19,https://twitter.com/mynameisnotkim1/status/1416932498295119882,78,-1.6796712722921825e-05,1.2319226079122635e-104,1.0617086289307108e-06,2,1.0617086289307108e-06,1.344520995203876e-06,0.001743619661854707,7.619784451731131e-15,1.464497951586775e-15,3.801151212964978e-19,2.676550262383623e-19,0.0014566642388929353,0.001743619661854707
60,738,Voyeur80370397,false (human account),human,2021-10-17,https://twitter.com/Voyeur80370397/status/1449663889180921857,72,0.0,2.606824510543313e-96,3.1851258867921324e-06,2,3.1851258867921324e-06,3.6350145510126054e-06,0.0022922106430210767,7.0336471862133524e-15,1.3518442630031772e-15,3.508754965813827e-19,2.4706617806618063e-19,0.0021849963583394027,0.0022922106430210767
61,959,Sayyestolifeno1,false (human account),human,2021-08-05,https://twitter.com/Sayyestolifeno1/status/1423343791214366722,69,0.0,2.630277233391333e-117,0.0,2,0.0,0.0,0.0011950286806883367,6.740578553454462e-15,1.2955174187113778e-15,3.36255684223825e-19,2.3677175398008973e-19,0.0007283321194464676,0.0011950286806883367
62,0,Left_of_You,spammer,bot,2021-05-17,https://twitter.com/Left_of_You/status/1394373947454590987,66,-0.004862988590573991,1.6822928526557158e-40,0.00013377528724526955,2,0.00013377528724526955,0.00017267527732917968,0.0030533363416420743,6.447509920695573e-15,1.239190574419579e-15,3.216358718662674e-19,2.264773298939989e-19,0.009252219011869412,0.0030533363416420743
63,734,RockinTrump,self_declared,bot,2021-08-21,https://twitter.com/RockinTrump/status/1428912360027304002,64,-1.8814378760723116e-05,1.2319226079122635e-104,1.0617086289307108e-06,2,1.0617086289307108e-06,1.344520995203876e-06,0.001743619661854707,6.252130832189646e-15,1.2016393448917127e-15,3.118893302945623e-19,2.196143805032716e-19,0.0014566642388929353,0.001743619661854707
64,961,zoogirl121,false (human account),human,2021-07-26,https://twitter.com/zoogirl121/status/1419721964512432142,57,0.0,9.194547553791883e-66,1.167879491823782e-05,2,1.167879491823782e-05,1.5766409124807574e-05,0.0013174483141125274,5.568304022418904e-15,1.0702100415441819e-15,2.777764347935946e-19,1.9559405763572634e-19,0.004767264781831424,0.0013174483141125274
65,775,maatuska_t,false (human account),human,2021-07-20,https://twitter.com/maatuska_t/status/1417553542953504769,55,0.0,1.2319226079122635e-104,1.0617086289307108e-06,2,1.0617086289307108e-06,1.344520995203876e-06,0.001743619661854707,5.372924933912977e-15,1.0326588120163156e-15,2.6802989322188947e-19,1.8873110824499906e-19,0.0014566642388929353,0.001743619661854707
66,830,YatesSaunders,false (human account),human,2021-07-22,https://twitter.com/YatesSaunders/status/1418079965564727303,49,-0.004862988590573991,1.1518135774686886e-163,0.0,1,0.0,0.0,0.00017925430210324997,4.786787668395198e-15,9.200051234327176e-16,2.3879026850677426e-19,1.6814226007281737e-19,0.0,0.00017925430210324997
67,903,bilks,false (human account),human,2021-05-26,https://twitter.com/bilks/status/1397464616620462080,48,0.0,1.1518135774686886e-163,0.0,1,0.0,0.0,0.00017925430210324997,4.6890981241422344e-15,9.012295086687845e-16,2.339169977209217e-19,1.6471078537745369e-19,0.0,0.00017925430210324997
68,824,QWarrior18,false (human account),human,2021-07-19,https://twitter.com/QWarrior18/status/1417058833537585156,46,0.0,2.598929375361103e-77,0.0,2,0.0,0.0,0.0007248078396885905,4.493719035636308e-15,8.636782791409186e-16,2.2417045614921666e-19,1.5784783598672648e-19,0.0027452518348366852,0.0007248078396885905
69,823,MSkuggsida,false (human account),human,2021-07-19,https://twitter.com/MSkuggsida/status/1417084248457162754,45,0.0,2.630277233391333e-117,0.0,2,0.0,0.0,0.0011950286806883367,4.396029491383345e-15,8.449026643769856e-16,2.192971853633641e-19,1.5441636129136284e-19,0.0007283321194464676,0.0011950286806883367
70,822,loveiswhereits2,false (human account),human,2021-07-19,https://twitter.com/loveiswhereits2/status/1417197879261810689,44,0.0,2.630277233391333e-117,0.0,2,0.0,0.0,0.0011950286806883367,4.2983399471303815e-15,8.261270496130526e-16,2.144239145775116e-19,1.5098488659599925e-19,0.0007283321194464676,0.0011950286806883367
71,818,BBCNews,spammer,bot,2021-07-19,https://twitter.com/BBCNews/status/1417247750224232452,42,-1.8814378760723116e-05,1.1518135774686886e-163,0.0,1,0.0,0.0,0.00017925430210324997,4.102960858624455e-15,7.885758200851865e-16,2.046773730058065e-19,1.44121937205272e-19,0.0,0.00017925430210324997
72,698,BeverlyDHolmes,false (human account),human,2021-08-06,https://twitter.com/BeverlyDHolmes/status/1423510606116753414,41,1.7763568394002505e-15,2.606824510543313e-96,3.1851258867921324e-06,2,3.1851258867921324e-06,3.6350145510126054e-06,0.0022922106430210767,4.005271314371492e-15,7.698002053212536e-16,1.99804102219954e-19,1.4069046250990843e-19,0.0021849963583394027,0.0022922106430210767
73,912,pinopire43,false (human account),human,2021-05-18,https://twitter.com/pinopire43/status/1394776704745345027,38,0.0,2.630277233391333e-117,0.0,2,0.0,0.0,0.0011950286806883367,3.712202681612602e-15,7.134733610294544e-16,1.8518428986239635e-19,1.3039603842381752e-19,0.0007283321194464676,0.0011950286806883367
74,919,AllieLucas1971,false (human account),human,2021-05-20,https://twitter.com/AllieLucas1971/status/1395476842639933441,35,0.0,6.502580908890228e-85,1.0617086289307107e-05,2,1.0617086289307107e-05,1.1060167947596086e-05,0.0033893926053538185,3.4191340488537126e-15,6.571465167376553e-16,1.7056447750483875e-19,1.2010161433772665e-19,0.003641660597232338,0.0033893926053538185
75,910,AlfaBravo005,false (human account),human,2021-05-22,https://twitter.com/AlfaBravo005/status/1396144490721730564,31,0.0,1.2319226079122635e-104,1.0617086289307108e-06,2,1.0617086289307108e-06,1.344520995203876e-06,0.001743619661854707,3.02837587184186e-15,5.820440576819234e-16,1.5107139436142862e-19,1.0637571555627219e-19,0.0014566642388929353,0.001743619661854707
76,731,raroberts2010,spammer,bot,2021-08-19,https://twitter.com/raroberts2010/status/1428256312534597636,30,-1.8814378760723116e-05,1.1518135774686886e-163,0.0,1,0.0,0.0,0.00017925430210324997,2.9306863275888965e-15,5.632684429179903e-16,1.4619812357557604e-19,1.0294424086090857e-19,0.0,0.00017925430210324997
77,1165,HetrickBarry,spammer,bot,2021-05-25,https://twitter.com/HetrickBarry/status/1397268840321540101,28,-0.004862988590570438,0.0003714603430575403,0.0,2,0.0,0.0,0.0006510538472939952,2.73530723908297e-15,5.257172133901243e-16,1.3645158200387099e-19,9.608129147018131e-20,0.03623542882818247,0.0006510538472939952
78,889,Laban471,false (human account),human,2021-05-26,https://twitter.com/Laban471/status/1397581628864700421,27,0.0,2.630277233391333e-117,0.0,2,0.0,0.0,0.0011950286806883367,2.637617694830007e-15,5.069415986261914e-16,1.3157831121801849e-19,9.264981677481772e-20,0.0007283321194464676,0.0011950286806883367
