,username,before_percolation,after_percolation,degree,change
1102,treehousetim,0.0,0.0,0,no change
1101,supergranlinz,0.0,0.0,0,no change
1100,fulton_adrianna,0.0,0.0,0,no change
1099,AJNovaScotia,0.0,0.0,0,no change
1095,goodfoodgal,0.0,0.0,0,no change
1083,lt_winslow,0.0,0.0,0,no change
1094,aubrey_huff,0.0,0.0,0,no change
1093,DBrodyReports,0.0,0.0,0,no change
1092,m4ttmc87,0.0,0.0,0,no change
1090,GlobalEdmonton,0.0,0.0,0,no change
1088,Michael18351759,0.0,0.0,0,no change
1086,TheValuesVoter,0.0,0.0,0,no change
1085,ToneVays,0.0,0.0,0,no change
1058,Cryptostocknl,0.0,0.0,0,no change
1057,Louis41435665,0.0,0.0,0,no change
1056,Jean70748068,0.0,0.0,0,no change
1022,DrNeilStone,7.962814716980331e-07,1.7038075612148517e-06,0,increase
1031,jb_shoemaker,0.0,0.0,0,no change
1030,districtai,0.0,0.0,0,no change
1029,SteveNixon33,0.0,0.0,0,no change
1027,Elex_Michaelson,0.0,0.0,0,no change
1026,ASTONELANTA,0.0,0.0,0,no change
1024,DrLindaDykes,7.962814716980331e-07,1.7038075612148517e-06,0,increase
1023,neety41,7.962814716980331e-07,1.7038075612148517e-06,0,increase
1020,Trident432,7.962814716980331e-07,1.7038075612148517e-06,0,increase
1055,Tinplayer,0.0,0.0,0,no change
1019,SanitaryBlumkin,0.0,0.0,0,no change
1018,EricEcbaker4,0.0,0.0,0,no change
1017,RealCandaceO,0.0,0.0,0,no change
1016,SasUchiha90,0.0,0.0,0,no change
1015,AndrewMarr9,0.0,0.0,0,no change
1014,mariannaspring,0.0,0.0,0,no change
1012,wobblemovement,0.0,0.0,0,no change
1032,narinos,0.0,0.0,0,no change
1034,melihergen,0.0,0.0,0,no change
1035,ibrahim_ka1982,0.0,0.0,0,no change
1036,mimozdemiryemre,0.0,0.0,0,no change
1054,BosmanMarion,0.0,0.0,0,no change
1053,gavi,0.0,0.0,0,no change
1052,NHS,0.0,0.0,0,no change
1051,AstraZeneca,0.0,0.0,0,no change
1050,TobyonTV,0.0,0.0,0,no change
1049,MatthewStadlen,0.0,0.0,0,no change
1047,robpowellnews,0.0,0.0,0,no change
1046,SardiTrump,0.0,0.0,0,no change
1045,palmke99,0.0,0.0,0,no change
706,MelanieWdwrth,0.0,0.0,0,no change
1041,SariHeinonen5,0.0,0.0,0,no change
1040,Mehmetali_Onel,0.0,0.0,0,no change
1039,FakePandemi1,0.0,0.0,0,no change
1038,ProfSFindik,0.0,0.0,0,no change
1037,cgfuzuli,0.0,0.0,0,no change
1106,drea_ams,0.0,0.0,0,no change
1108,RyanXander3,0.0,0.0,0,no change
1211,fjmartinez48,0.0,0.0,0,no change
1179,joyceacole4,0.0,0.0,0,no change
1188,UncleHotep,0.0,0.0,0,no change
1185,Brodawillsit,0.0,0.0,0,no change
1184,Giantcanadian2,0.0,0.0,0,no change
1183,AllCanadian7,0.0,0.0,0,no change
1182,Covid_1984_,0.0,0.0,0,no change
1181,MarvinMeltdown,0.0,0.0,0,no change
1180,CathySalmons,0.0,0.0,0,no change
1178,eb4prez,0.0,0.0,0,no change
1191,FRANCISCOJZAPPI,0.0,0.0,0,no change
1177,JosieStem,0.0,0.0,0,no change
1175,Teodrose_Fikre,0.0,0.0,0,no change
1174,DrMikeWGill,0.0,0.0,0,no change
1173,merja_rantala,0.0,0.0,0,no change
1172,rwjdingwall,0.0,0.0,0,no change
1171,SaikaTuomi,0.0,0.0,0,no change
1169,GidMK,0.0,0.0,0,no change
1189,Mcybibe,0.0,0.0,0,no change
1192,rudelarosa05,0.0,0.0,0,no change
1109,vivArtem,0.0,0.0,0,no change
1203,cwmcclelland,0.0,0.0,0,no change
1210,Anthony78472040,0.0,0.0,0,no change
1209,ramesk468,0.0,0.0,0,no change
1208,dannaAtkinson3,0.0,0.0,0,no change
1207,MAGAFRV,0.0,0.0,0,no change
1206,GrimKeeper_,0.0,0.0,0,no change
1205,mimi120812,0.0,0.0,0,no change
1204,jeanetteschwei3,0.0,0.0,0,no change
1202,LifeMat61284049,0.0,0.0,0,no change
1193,bone00afide,0.0,0.0,0,no change
1201,Castle55958017,0.0,0.0,0,no change
1200,ScorpioMrzFrog,0.0,0.0,0,no change
1199,oneilllacrosse,0.0,0.0,0,no change
1198,johnnyBe_Free,0.0,0.0,0,no change
1197,pathgirlee24601,0.0,0.0,0,no change
1196,Overit83272686,0.0,0.0,0,no change
1195,justint98137329,0.0,0.0,0,no change
1167,AgainstKookery,0.0,0.0,0,no change
1165,AnnukkaMeronen,0.0,0.0,0,no change
1164,GremGrem451,0.0,0.0,0,no change
1121,WendyAtTheBay,0.0,0.0,0,no change
1131,wto,0.0,0.0,0,no change
1130,ChelseaClinton,0.0,0.0,0,no change
1129,JackPosobiec,0.0,0.0,0,no change
1128,6beauty9,0.0,0.0,0,no change
1127,KarenLe49363379,0.0,0.0,0,no change
1124,citronpoet1,0.0,0.0,0,no change
1123,Susisu31346010,0.0,0.0,0,no change
1120,BillyBaldwin,0.0,0.0,0,no change
1163,glenatandre,0.0,0.0,0,no change
1119,nathanfletcher,0.0,0.0,0,no change
1118,bungeeallday,0.0,0.0,0,no change
1117,MDHHS_CME,0.0,0.0,0,no change
1116,JasonOverstreet,0.0,0.0,0,no change
1115,iamgabesanchez,0.0,0.0,0,no change
1114,hyemom10,0.0,0.0,0,no change
1111,traveljunkie007,0.0,0.0,0,no change
1132,S_ArtHistory,0.0,0.0,0,no change
1133,juliaoftoronto,0.0,0.0,0,no change
1134,HelenBranswell,0.0,0.0,0,no change
1135,natashaloder,0.0,0.0,0,no change
1162,aragon_jb,0.0,0.0,0,no change
1160,polstlr,0.0,0.0,0,no change
1157,spatchcock603,0.0,0.0,0,no change
1156,hartl73516271,0.0,0.0,0,no change
1155,gust0li0,0.0,0.0,0,no change
1154,InsideTheInsid1,0.0,0.0,0,no change
1153,igb,0.0,0.0,0,no change
1151,ianbrown,0.0,0.0,0,no change
1149,Flamingberryeee,0.0,0.0,0,no change
1146,HoeyberghsJeff,0.0,0.0,0,no change
1144,SteffenSrensen5,0.0,0.0,0,no change
1142,DanmarkVagner,0.0,0.0,0,no change
1140,zelc88,0.0,0.0,0,no change
1139,bucketwoman0,0.0,0.0,0,no change
1137,RealM1SC,0.0,0.0,0,no change
707,AlanCopperman,0.0,0.0,0,no change
687,unhealthytruth,0.003244581570012252,0.005299419557467843,0,increase
705,MountSinaiNYC,0.0,0.0,0,no change
235,disclosetv,0.0,0.0,0,no change
233,ThorDeplorable,0.0,0.0,0,no change
231,KarenKobel,0.0,0.0,0,no change
230,2youWlove,0.0,0.0,0,no change
229,VisennaAtzlee,0.0,0.0,0,no change
228,megabitePetFood,0.0,0.0,0,no change
227,L4L_UK,0.0,0.0,0,no change
226,GoodLawProject,0.0,0.0,0,no change
225,Jayneybug,0.0,0.0,0,no change
224,GIyowhi,0.0,0.0,0,no change
223,mkhealnaturally,0.0,0.0,0,no change
222,kimblt01,0.0,0.0,0,no change
221,jguimara1010,0.0,0.0,0,no change
220,Midnigh21917722,0.0,0.0,0,no change
219,Mountaingirl4e1,0.0,0.0,0,no change
218,Terese39277524,0.0,0.0,0,no change
217,kirbempire,0.0,0.0,0,no change
216,grew_tom,0.0,0.0,0,no change
234,realDonaldPumpz,0.0,0.0,0,no change
236,JoeBiden,0.0,0.0,0,no change
214,Mississippi_son,0.0,0.0,0,no change
237,kylegriffin1,0.0,0.0,0,no change
257,KitTraverse,0.0,0.0,0,no change
256,kathymi71147962,0.0,0.0,0,no change
255,KristiNoem,0.0,0.0,0,no change
254,amyklobuchar,0.0,0.0,0,no change
253,Madisox43,0.0,0.0,0,no change
252,SportsPro,0.0,0.0,0,no change
251,dansiddiqui,0.0,0.0,0,no change
250,KJP46,0.0,0.0,0,no change
249,Fynnderella1,0.0,0.0,0,no change
248,KMunoz46,0.0,0.0,0,no change
246,Katiejones672,0.0,0.0,0,no change
245,ByronYork,0.0,0.0,0,no change
243,FoxNews,0.0,0.0,0,no change
242,Mediaite,0.0,0.0,0,no change
241,healer_34,0.0,0.0,0,no change
239,billpeduto,0.0,0.0,0,no change
238,john_jakester,0.0,0.0,0,no change
215,AusbornCarol,0.0,0.0,0,no change
213,LeslieUngar,0.0,0.0,0,no change
259,njdotcom,0.0,0.0,0,no change
192,HotyLord,0.0,0.0,0,no change
190,realalimah,0.0,0.0,0,no change
188,rivermanbuddy,0.0,0.0,0,no change
187,KelvinH40415628,0.0,0.0,0,no change
186,DiannaPrays7,0.0,0.0,0,no change
185,phi11yref,0.0,0.0,0,no change
184,cpredcom,0.0,0.0,0,no change
183,RdgdStudio,0.0,0.0,0,no change
182,Hirschwriter,0.0,0.0,0,no change
181,DeannaBychich,0.0,0.0,0,no change
180,DonnaB112275,0.0,0.0,0,no change
179,HighWireTalk,0.0,0.0,0,no change
178,larrybr81485483,0.0,0.0,0,no change
177,Nancy76400574,0.0,0.0,0,no change
176,MTrevitch,0.0,0.0,0,no change
175,GuntherEagleman,0.0,0.0,0,no change
174,LdonneLibby,0.0,0.0,0,no change
173,sincitydragon,0.0,0.0,0,no change
191,marshagr52,0.0,0.0,0,no change
193,crystalhicks525,0.0,0.0,0,no change
212,NancyWoo74,0.0,0.0,0,no change
194,danoart10,0.0,0.0,0,no change
211,JetThisWay1,0.0,0.0,0,no change
210,pickens_leon,0.0,0.0,0,no change
209,MarkLoranger3,0.0,0.0,0,no change
208,dix_onthe_brain,0.0,0.0,0,no change
207,DonnaGonthier,0.0,0.0,0,no change
206,FallenFather,0.0,0.0,0,no change
205,arn_thomas,0.0,0.0,0,no change
204,Kryz_tel17,0.0,0.0,0,no change
203,VincenzoCrypto1,0.0,0.0,0,no change
202,JAMES_HARRlSON,0.0,0.0,0,no change
201,BegleyBig,0.0,0.0,0,no change
200,BNic61,0.0,0.0,0,no change
199,Georginbrinkly,0.0,0.0,0,no change
198,Joyce94287796,0.0,0.0,0,no change
197,gracejohnmom,0.0,0.0,0,no change
196,sb_vickers,0.0,0.0,0,no change
195,karenme36378896,0.0,0.0,0,no change
258,MagaDeltaCombo,0.0,0.0,0,no change
260,RosieDimples90,0.0,0.0,0,no change
704,DrHirschfield,0.0,0.0,0,no change
331,redpilled101,0.0,0.0,0,no change
329,MarsPioneer,0.0,0.0,0,no change
328,cole_davesc66,0.0,0.0,0,no change
327,mojos55,0.0,0.0,0,no change
326,SvD,0.0,0.0,0,no change
325,TheEconomist,0.0,0.0,0,no change
324,StrictlyChristo,0.0,0.0,0,no change
323,Renzigjasl,0.0,0.0,0,no change
322,CathyGraphics2,0.0,0.0,0,no change
321,KUSINews,0.0,0.0,0,no change
320,WOODTV,0.0,0.0,0,no change
319,MLive,0.0,0.0,0,no change
318,DeathMetalV,0.0,0.0,0,no change
317,TimesofIsrael,0.0,0.0,0,no change
316,rowdyyates300,0.0,0.0,0,no change
315,evenoxmyx,0.0,0.0,0,no change
314,stezia7,0.0,0.0,0,no change
313,SimmonsTaniqua,0.0,0.0,0,no change
330,MPDerekSloan,0.0,0.0,0,no change
332,DarrenPlymouth,0.0,0.0,0,no change
311,dritanb75,0.0,0.0,0,no change
333,Nieuwsblad_be,0.0,0.0,0,no change
353,Parthlan,0.0,0.0,0,no change
352,redswirll,0.0,0.0,0,no change
351,DMDAnGeL3,0.0,0.0,0,no change
350,izo15892778,0.0,0.0,0,no change
348,LewtonSerena5,0.0,0.0,0,no change
346,GashForCongress,0.0,0.0,0,no change
345,tvnnoticias,0.0,0.0,0,no change
344,HerdImmunity12,0.0,0.0,0,no change
343,JenniferNOTL,0.0,0.0,0,no change
342,camus37,0.0,0.0,0,no change
341,SenRonJohnson,0.0,0.0,0,no change
340,JohnSta04243440,0.0,0.0,0,no change
338,FABRIC09757247,0.0,0.0,0,no change
337,franceinfo,0.0,0.0,0,no change
336,hkdave75,0.0,0.0,0,no change
335,hermans_sophie,0.0,0.0,0,no change
334,GailMaga,0.0,0.0,0,no change
312,BenNZett,0.0,0.0,0,no change
310,MaskedResister1,0.0,0.0,0,no change
261,pip_reaper,0.0,0.0,0,no change
286,BorisJohnson,0.0,0.0,0,no change
284,oude_lap,0.0,0.0,0,no change
283,HuhtaAnnika,0.0,0.0,0,no change
282,5gvirusnewss,0.0,0.0,0,no change
281,Drealstudmuffin,0.0,0.0,0,no change
280,TeamMaga45,0.0,0.0,0,no change
279,photobyluke,0.0,0.0,0,no change
278,realsusanalbers,0.0,0.0,0,no change
275,BBCHughPym,0.0,0.0,0,no change
273,NBCNightlyNews,0.0,0.0,0,no change
270,MicheleRivasi,0.0,0.0,0,no change
269,MartinBlachier,0.0,0.0,0,no change
268,adspe_officiel,0.0,0.0,0,no change
267,CNEWS,0.0,0.0,0,no change
266,morandiniblog,0.0,0.0,0,no change
265,PascalPraud,0.0,0.0,0,no change
264,24hPujadas,0.0,0.0,0,no change
263,Slate,0.0,0.0,0,no change
285,maryfloor,0.0,0.0,0,no change
287,RishiSunak,0.0,0.0,0,no change
309,sallytca,0.0,0.0,0,no change
288,Kevin_Maguire,0.0,0.0,0,no change
308,HarrenGWarding,0.0,0.0,0,no change
307,DFred57,1.274050354716853e-05,2.0078874587042036e-05,0,increase
306,anyone_famous,0.0,0.0,0,no change
305,Rr10151,0.0,0.0,0,no change
303,Commonc09717716,0.0,0.0,0,no change
302,gayaskandakumar,0.0,0.0,0,no change
301,DEC762,0.0,0.0,0,no change
300,baillieisapunk1,0.0,0.0,0,no change
299,JoujouChris,0.0,0.0,0,no change
298,Butchykid1,0.0,0.0,0,no change
296,ChrisWh11261958,0.0,0.0,0,no change
295,MarvinRJeffcoat,0.0,0.0,0,no change
294,jedeites,0.0,0.0,0,no change
293,OnenorthYaxilee,0.0,0.0,0,no change
292,EelcoBB,0.0,0.0,0,no change
291,MartinOpjeRadio,0.0,0.0,0,no change
289,Nelliejs501,0.0,0.0,0,no change
172,BarbershopDR,0.0,0.0,0,no change
171,italia_patriot,0.0,0.0,0,no change
170,PatriotSera,0.0,0.0,0,no change
64,GovRonDeSantis,0.0,0.0,0,no change
62,TheM0dalice,0.0,0.0,0,no change
61,RanRan33764306,0.0,0.0,0,no change
60,ronnoconiv,0.0,0.0,0,no change
59,JamesManni2,0.0,0.0,0,no change
58,mrdkoser,0.0,0.0,0,no change
57,MSNBC,0.0,0.0,0,no change
56,Popehat,0.0,0.0,0,no change
55,NewsGuyGreg,0.0,0.0,0,no change
54,HP_DarthMaul,0.0,0.0,0,no change
53,cbaccus,0.0,0.0,0,no change
52,tr6_guy,0.0,0.0,0,no change
51,RWMaloneMD,0.0,0.0,0,no change
50,MeetThePress,0.0,0.0,0,no change
49,DoctorsOfBC,0.0,0.0,0,no change
48,chrislhayes,0.0,0.0,0,no change
47,brianstelter,0.0,0.0,0,no change
46,literaryeric,0.0,0.0,0,no change
63,nytimes,0.0,0.0,0,no change
65,PoughYolonda,0.0,0.0,0,no change
44,silo_hr,0.0,0.0,0,no change
66,Reuters,0.0,0.0,0,no change
84,GovTimWalz,0.0,0.0,0,no change
83,nypost,0.0,0.0,0,no change
82,Caleb55159410,0.0,0.0,0,no change
81,GarryHaney4,0.0,0.0,0,no change
80,highstockss,0.0,0.0,0,no change
79,opsoms,0.0,0.0,0,no change
78,WHOEMRO,0.0,0.0,0,no change
77,WHOWPRO,0.0,0.0,0,no change
76,HurricaneA10,0.0,0.0,0,no change
75,WHO_Europe,0.0,0.0,0,no change
74,CellCellPress,0.0,0.0,0,no change
73,EricTopol,0.0,0.0,0,no change
72,bfialek,0.0,0.0,0,no change
71,wirtualnapolska,0.0,0.0,0,no change
70,Teresa12369786,0.0,0.0,0,no change
69,BBCWorld,0.0,0.0,0,no change
68,behemoth_mark,0.0,0.0,0,no change
45,HerbsandDirt,0.0,0.0,0,no change
43,johnhawkinsrwn,0.0,0.0,0,no change
169,P8R1OT_2,0.0,0.0,0,no change
21,petemcmartin,0.0,0.0,0,no change
19,sinfoid,0.0,0.0,0,no change
18,absolute_phil,0.0,0.0,0,no change
17,katspjz,0.0,0.0,0,no change
16,DrTomFrieden,0.0,0.0,0,no change
15,CMOH_Alberta,0.0,0.0,0,no change
14,whydidicomeback,0.0,0.0,0,no change
13,ElectPhoney,0.0,0.0,0,no change
12,viewsfordays,0.0,0.0,0,no change
11,pushing_0,0.0,0.0,0,no change
10,NorrinR06303580,0.0,0.0,0,no change
9,imhopolitical,0.0,0.0,0,no change
8,Carol64653456,0.0,0.0,0,no change
7,evolv67,0.0,0.0,0,no change
5,CDCDirector,0.0,0.0,0,no change
4,CNN,0.00015394775119495307,0.00025075460278130713,0,increase
3,US_FDA,0.0,0.0,0,no change
2,politico,0.0,0.0,0,no change
20,picardonhealth,0.0,0.0,0,no change
22,VancouverSun,0.0,0.0,0,no change
42,life_scifi,0.0,0.0,0,no change
23,SteveWi60622710,0.0,0.0,0,no change
41,CardioFixer,0.0,0.0,0,no change
40,washingtonpost,0.0,0.0,0,no change
39,jdf1188,0.0,0.0,0,no change
38,wadhawan2011,0.0,0.0,0,no change
37,CarolynD72355,0.0,0.0,0,no change
36,AnitaOakville,0.0,0.0,0,no change
35,thisisourshotca,0.0,0.0,0,no change
34,TPostMillennial,0.0,0.0,0,no change
33,TuckerCarlson,0.0,0.0,0,no change
32,LuceroSerna4,0.0,0.0,0,no change
30,POTUS,0.0,0.0,0,no change
29,ulfsark9,0.0,0.0,0,no change
28,Corona_SSYT,0.0,0.0,0,no change
27,gilsdesk,0.0,0.0,0,no change
26,weplaywithtoys,0.0,0.0,0,no change
25,CBSNews,0.0,0.0,0,no change
24,shanny2137,0.0,0.0,0,no change
86,RollingStone,0.0,0.0,0,no change
87,FaceTheNation,0.0,0.0,0,no change
88,UtdBarney,0.0,0.0,0,no change
149,pfizer,0.0,0.0,0,no change
147,dmdcash,0.0,0.0,0,no change
146,NBCNews,0.0,0.0,0,no change
145,WorldCOVID19,0.0,0.0,0,no change
144,plnalways,0.0,0.0,0,no change
143,FrankLuntz,0.0,0.0,0,no change
142,Trump07,0.0,0.0,0,no change
141,USATRUMPMAN1,0.0,0.0,0,no change
140,HalcyonCat,0.0,0.0,0,no change
139,HellOnHeels2020,0.0,0.0,0,no change
138,ScoJo760,0.0,0.0,0,no change
137,Bishop96991058,0.0,0.0,0,no change
136,NBCOlympics,0.0,0.0,0,no change
135,MarJeanSolo,0.0,0.0,0,no change
134,sexygirl798,0.0,0.0,0,no change
133,SRichards0228,0.0,0.0,0,no change
132,beadacratiain,0.0,0.0,0,no change
131,FinancialTimes,0.0,0.0,0,no change
148,bamafan246,0.0,0.0,0,no change
150,BillOReilly,0.0,0.0,0,no change
89,Hezbo3,0.0,0.0,0,no change
151,JNJGlobalHealth,0.0,0.0,0,no change
168,carewiener,0.0,0.0,0,no change
167,SeanFulce2040,0.0,0.0,0,no change
166,KeithOlbermann,0.0,0.0,0,no change
165,NFL,0.0,0.0,0,no change
164,craigsturf,0.0,0.0,0,no change
163,DeploraBRUISER,0.0,0.0,0,no change
162,SaraVic48153299,0.0,0.0,0,no change
161,leslibless,0.0,0.0,0,no change
160,Runnerson2nd,0.0,0.0,0,no change
159,BlissTabitha,0.0,0.0,0,no change
158,LangmanVince,0.0,0.0,0,no change
157,getmoney_5469,0.0,0.0,0,no change
156,WaveyWestcoast,0.0,0.0,0,no change
155,BrendaLeeNY,0.0,0.0,0,no change
154,Jim_Jordan,0.0,0.0,0,no change
153,Mov_again,0.0,0.0,0,no change
152,johnrobertsFox,0.0,0.0,0,no change
130,CD6Nury,0.0,0.0,0,no change
129,NYCMayor,0.0,0.0,0,no change
128,shakeshack,0.0,0.0,0,no change
127,thatswhatsup333,0.0,0.0,0,no change
106,trapperjohn151,0.0,0.0,0,no change
105,Parislll,0.0,0.0,0,no change
104,EpochTimes,0.0,0.0,0,no change
103,MyMomSaysImFun1,0.0,0.0,0,no change
102,BreesAnna,0.0,0.0,0,no change
101,CanonTakeMeAway,0.0,0.0,0,no change
100,krccanuck,0.0,0.0,0,no change
99,News12NJ,0.0,0.0,0,no change
98,PostOpinions,0.0,0.0,0,no change
97,Crippsy1969,0.0,0.0,0,no change
96,tone_we,0.0,0.0,0,no change
95,thehill,0.0,0.0,0,no change
94,Jereme45,0.0,0.0,0,no change
93,doublekx3,0.0,0.0,0,no change
92,PressSec,0.0,0.0,0,no change
91,gravelmath,0.0,0.0,0,no change
90,united,0.0,0.0,0,no change
107,DebbieLemieux10,0.0,0.0,0,no change
108,Breaking911,0.0,0.0,0,no change
109,mercola,0.0,0.0,0,no change
119,DrWoodcockFDA,0.0,0.0,0,no change
126,cvspharmacy,0.0,0.0,0,no change
125,WebMD,0.0,0.0,0,no change
124,Tjeerd001,0.0,0.0,0,no change
123,ClaireFosterPHD,0.0,0.0,0,no change
122,JimWoodAD2,0.0,0.0,0,no change
121,benwakana46,0.0,0.0,0,no change
120,JoeDun87079636,0.0,0.0,0,no change
118,TrumpTacos4,0.0,0.0,0,no change
110,sanaayesha__,0.0,0.0,0,no change
117,HaloTink,0.0,0.0,0,no change
116,DCGreenZone1,0.0,0.0,0,no change
115,LynnWal12343534,0.0,0.0,0,no change
114,nan5678,0.0,0.0,0,no change
113,imatrumpgirl,0.0,0.0,0,no change
112,SpringSteps,0.0,0.0,0,no change
111,Hollywood1114,0.0,0.0,0,no change
354,StefanLazar10,0.0,0.0,0,no change
355,maineammoco,0.0,0.0,0,no change
356,Amy87301394,0.0,0.0,0,no change
599,szczepienie,0.0,0.0,0,no change
597,fredgoodfood,0.0,0.0,0,no change
596,TexMex5309,0.0,0.0,0,no change
595,MartinR93984007,0.0,0.0,0,no change
594,Karen22912,0.0,0.0,0,no change
593,akoonce53,0.0,0.0,0,no change
592,trukurt1965,0.0,0.0,0,no change
590,JimmyA_Shook1s,0.0,0.0,0,no change
589,SamSanderson123,0.0,0.0,0,no change
588,kylesellers,0.0,0.0,0,no change
587,RRapier,0.0,0.0,0,no change
586,whathap22506260,0.0,0.0,0,no change
585,drawolak,0.0,0.0,0,no change
584,BCCFP,0.0,0.0,0,no change
583,roccorossiTO,0.0,0.0,0,no change
582,ShariBrooks62,0.0,0.0,0,no change
581,bader_diedrich,0.0,0.0,0,no change
580,Bluemeade7,0.0,0.0,0,no change
598,davoff994_d,0.0,0.0,0,no change
600,pahowho,0.0,0.0,0,no change
578,citynewscalgary,0.0,0.0,0,no change
601,WHOSEARO,0.0,0.0,0,no change
618,AntediLubavitch,0.0,0.0,0,no change
617,abqguy2,0.0,0.0,0,no change
616,TimAlberta,0.0,0.0,0,no change
615,stevemorris__,0.0,0.0,0,no change
614,iskywalkr,0.0,0.0,0,no change
613,LoveEternal444,0.0,0.0,0,no change
612,womanheart,0.0,0.0,0,no change
611,ScottGottliebMD,0.0,0.0,0,no change
610,margbrennan,0.0,0.0,0,no change
609,davidfrum,0.005203433990389413,0.008540549515868872,0,increase
608,donlemon,0.0,0.0,0,no change
607,ChrisCuomo,0.0,0.0,0,no change
606,DonaldJTrump,0.0,0.0,0,no change
605,GBroadcasts,0.0,0.0,0,no change
604,GUTZsse,0.0,0.0,0,no change
603,superbirdman1,0.0,0.0,0,no change
602,WHOAFRO,0.0,0.0,0,no change
579,PeterHotez,0.0,0.0,0,no change
577,JJDigby85,0.0,0.0,0,no change
534,CP24,0.0,0.0,0,no change
556,robsonoa,0.0,0.0,0,no change
554,jbsASantos1,0.0,0.0,0,no change
553,Phr775,0.0,0.0,0,no change
552,cmvmg2011,0.0,0.0,0,no change
551,kleberbg,0.0,0.0,0,no change
550,AureaPinheiro3,0.0,0.0,0,no change
549,marcellocgrj,0.0,0.0,0,no change
548,SigaGazetaBR,0.0,0.0,0,no change
547,Valdecirdelecl1,0.0,0.0,0,no change
546,JornalBSM,0.0,0.0,0,no change
544,nogueiradiego,0.0,0.0,0,no change
543,kamatbp,0.0,0.0,0,no change
542,BigBird,0.0,0.0,0,no change
541,charliekirk11,0.0,0.0,0,no change
540,AutismSyrup,0.0,0.0,0,no change
539,GillianMcKeith,0.0,0.0,0,no change
538,Itrikke41,0.0,0.0,0,no change
537,Popsunderhouse1,0.0,0.0,0,no change
555,CondedeAnjour,0.0,0.0,0,no change
557,liukangil,0.0,0.0,0,no change
576,ZubyMusic,0.0,0.0,0,no change
558,LaliWety,0.0,0.0,0,no change
575,stefcyclops,0.0,0.0,0,no change
574,BeverlyFoy6,0.0,0.0,0,no change
573,queensnycfrank,0.0,0.0,0,no change
572,mushinghuskies,0.0,0.0,0,no change
571,Laurie_Garrett,0.0,0.0,0,no change
570,AttiMagyar,0.0,0.0,0,no change
569,droykk,0.0,0.0,0,no change
568,lauferlaw,0.0,0.0,0,no change
567,UbuntuForever,0.0,0.0,0,no change
566,FangedTwo,0.0,0.0,0,no change
565,masmalinois,0.0,0.0,0,no change
564,leepen_lee,0.0,0.0,0,no change
563,DrEricDing,0.0,0.0,0,no change
562,CBSMornings,0.0,0.0,0,no change
561,KOBAFIRE,0.0,0.0,0,no change
560,selene87729015,0.0,0.0,0,no change
559,EvandroAnastci1,0.0,0.0,0,no change
619,MarkTreyger718,0.0,0.0,0,no change
621,maxima_soy,0.0,0.0,0,no change
622,lisalips4ever40,0.005588834222691261,0.009167520228068705,0,increase
683,VAware1986,0.0,0.0,0,no change
681,critica18495985,0.0,0.0,0,no change
680,mtgreenee,0.0,0.0,0,no change
679,pierce_zimmer,0.0,0.0,0,no change
678,jr_farty,0.0,0.0,0,no change
677,gscool89,0.0,0.0,0,no change
676,JamesLauder12,0.0,0.0,0,no change
675,GavinNewsom,0.0,0.0,0,no change
674,DaisyMurphyIII,0.0,0.0,0,no change
673,KikiwahT,0.0,0.0,0,no change
672,Nesto2019,0.0,0.0,0,no change
671,JessaMooreMedia,0.0,0.0,0,no change
670,TimFullerton,0.0,0.0,0,no change
669,EmM92421128,0.0,0.0,0,no change
668,Cjk857,0.0,0.0,0,no change
667,DrTessaT,0.0,0.0,0,no change
666,AroundTheNFL,0.0,0.0,0,no change
665,noorchashm,0.0,0.0,0,no change
682,Idonotconsent6,0.0,0.0,0,no change
684,OneYearWorld,0.0,0.0,0,no change
623,DrLeanaWen,0.0,0.0,0,no change
685,torobitz,0.0,0.0,0,no change
703,karenellen45,0.0,0.0,0,no change
702,dragonSlayertwo,0.0,0.0,0,no change
701,PamLongCO,0.0,0.0,0,no change
700,ArtValley818_,0.013154569912451506,0.021598056513328988,0,increase
699,Cortez17A,0.0,0.0,0,no change
698,WNYOpenSchools,0.0,0.0,0,no change
697,HammSanchez,0.0,0.0,0,no change
696,drsimonegold,0.017189062702388208,0.028170931675425163,0,increase
695,KopsMiss,0.0,0.0,0,no change
694,davidry98296134,0.0,0.0,0,no change
693,piersmorgan,0.0,0.0,0,no change
692,Carol_Price,0.0,0.0,0,no change
691,NicNacBalmer,0.0,0.0,0,no change
690,Glen50192061,0.0,0.0,0,no change
689,DarlaShine,0.0,0.0,0,no change
688,ConservJean,0.0,0.0,0,no change
686,RichardSchulma5,0.0,0.0,0,no change
664,MikeGiardi,0.0,0.0,0,no change
663,_Mr_Red_Beard,0.0,0.0,0,no change
662,steerstrong,0.0,0.0,0,no change
661,VICENews,0.013000622161256553,0.02136560264188938,0,increase
640,SilentSpring05,0.0,0.0,0,no change
639,stay__there__,0.0,0.0,0,no change
638,basset_james,0.0,0.0,0,no change
637,R1sk_Adjusted,0.0,0.0,0,no change
636,shoe0nhead,0.0,0.0,0,no change
635,NickLReynolds,0.0,0.0,0,no change
634,JasonCady,0.0,0.0,0,no change
633,Littleloulou11,0.0,0.0,0,no change
632,catturd2,0.013000622161256553,0.02136560264188938,0,increase
631,DPrabhata,0.0,0.0,0,no change
630,TheFreds,0.0,0.0,0,no change
629,rechnen,0.0,0.0,0,no change
